Pg_0,Pg_1,Pg_2,Pg_3,Pg_4,contingency_index,W_k,u_j_0,Z_k_0,u_j_1,Z_k_1,u_j_2,Z_k_2,u_j_3,Z_k_3,u_j_4,Z_k_4
207.5143071186228,0.0,0.0,0.0,0.0,12,1.8305322140231546e-06,1.9303076673179347,-5.501454376315859e-09,0.3682723603282743,-4.760127109116132e-08,0.2390699056160872,-8.664556740839672e-08,0.007139719393874728,-8.414852606109335e-08,0.0790105934353551,-7.065217251670328e-08
207.5143071186228,0.0,0.0,0.0,0.0,13,1.863940782552759e-06,1.9300758486951846,-5.555039759448683e-09,0.3682723603412612,-4.960474818877328e-08,0.239069905616138,-9.334585204751875e-08,0.0071397193722970995,-6.533485804642279e-08,0.07901059342585655,-8.245056811794832e-08
207.5143071186228,0.0,0.0,0.0,0.0,14,1.7836786357966748e-06,1.9289917456677472,-5.207747913382392e-09,0.3682723603264471,-4.6092414520724396e-08,0.2390699056159851,-8.580572479472419e-08,0.007139719375898784,-7.154220732768222e-08,0.07901059353741505,-6.985896414156203e-08
207.5143071186228,0.0,0.0,0.0,0.0,15,1.8807738760304838e-06,1.9312428001173383,-5.213324491779775e-09,0.3682723602866832,-4.5601413256785974e-08,0.2390699056159804,-8.436204126917394e-08,0.007139719381737173,-7.35955134955979e-08,0.0790105935943828,-6.921223521372534e-08
207.5143071186228,0.0,0.0,0.0,0.0,16,1.8843157163510851e-06,1.9291639877128959,-5.630149515505825e-09,0.36827236034226907,-5.031958669650445e-08,0.2390699056161424,-9.465583393812106e-08,0.00713971937508055,-6.477609983427733e-08,0.07901059339094277,-8.362339761707083e-08
207.5143071186228,0.0,0.0,0.0,0.0,17,2.0397200555970546e-06,1.9297345875281755,-5.651686108628267e-09,0.36827236033546723,-5.044915381910477e-08,0.23906990561613203,-9.507840215898418e-08,0.007139719375793578,-6.153133900847783e-08,0.07901059345221284,-8.720580368567627e-08
207.5143071186228,0.0,0.0,0.0,0.0,0,1.8169229535011293e-06,1.9320315752467776,-3.845578482126989e-09,0.3687377258789288,-3.9444530439934555e-08,0.2486170261872096,-8.319624591202081e-08,0.006395553922830819,-4.19696392149944e-07,0.08794698917787604,-1.1200158743876423e-07
207.5143071186228,0.0,0.0,0.0,0.0,1,1.929416861776906e-06,1.9167813024758171,-4.927131171951039e-09,0.3687377257716443,-4.1558015485246874e-08,0.24861702617175943,-8.20177581804865e-08,0.006395553032557205,-8.969279790411951e-08,0.08794698793557858,-7.040819333096991e-08
207.5143071186228,0.0,0.0,0.0,0.0,2,1.8262696369701176e-06,1.9122754237743709,-4.256026256383083e-09,0.36873772570010294,-4.12093931282924e-08,0.2486170261659643,-7.573272263632406e-08,0.006395553057310284,-7.623791161441697e-08,0.08794698817268509,-6.649157461645895e-08
207.5143071186228,0.0,0.0,0.0,0.0,3,0.35192547197375157,2.058542583600242,-1.6167331408866822e-08,0.368737725327571,-15.10750821165632,0.24861702606272376,-16.815650376617004,0.006395552664842582,-16.30589250002864,0.08794698906383701,-15.706365055446682
207.5143071186228,0.0,0.0,0.0,0.0,4,3.2824947913510043e-06,1.9630661740453252,-6.796498014555855e-09,0.36873772596777404,-6.190064803436909e-08,0.24861702674918085,-3.016871068317912e-07,0.0063955531660843945,-1.3856239116468622e-07,0.08794698814662348,-1.6381823803298884e-07
207.5143071186228,0.0,0.0,0.0,0.0,5,1.930250150853759e-06,1.961327824622261,-5.254473399616851e-09,0.3687377255986219,-1.1106683576239827e-07,0.24861702616988204,-1.7009758941596307e-07,0.006395553231379559,-1.9669905527075365e-07,0.087946988177471,-1.7043319825874774e-07
207.5143071186228,0.0,0.0,0.0,0.0,6,1.662250426889214e-06,1.9088169405093445,-4.8793244026473165e-09,0.3687377257745485,-4.6200310162002585e-08,0.2486170262097915,-8.453073499963625e-08,0.006395553002750127,-7.495583136161932e-08,0.08794698776836767,-6.740214597181648e-08
207.5143071186228,0.0,0.0,0.0,0.0,7,1.838582447469538e-06,1.9264357534159595,-4.960899427350708e-09,0.3687377257863369,-5.1394360165576325e-08,0.24861702617442236,-9.47649714925958e-08,0.006395553018713925,-7.080806504863775e-08,0.08794698797640192,-8.611272975689155e-08
207.5143071186228,0.0,0.0,0.0,0.0,8,2.306635802382657e-06,1.9108089950227654,-4.301984131577273e-09,0.36873772464132964,-4.1401318227936656e-08,0.24861702612629766,-7.739034687669365e-08,0.0063955527833315295,-6.491572876611498e-08,0.08794698895026241,-7.553277360920181e-08
207.5143071186228,0.0,0.0,0.0,0.0,9,1.4594414957405262e-06,1.909006073387724,-4.800219184035063e-09,0.3687377257832941,-4.4700914342590016e-08,0.24861702617319265,-8.253022611268181e-08,0.006395553004512618,-7.607433122878441e-08,0.08794698778060231,-7.002426319397999e-08
207.5143071186228,0.0,0.0,0.0,0.0,10,2.6451849259507123e-06,2.0048335544082163,-7.652085151275077e-09,0.36873772423799994,-6.512871749950208e-08,0.24861702617243364,-1.2312876196531236e-07,0.006395552932435117,-1.152955381166154e-07,0.0,0.0
207.5143071186228,0.0,0.0,0.0,0.0,11,1.9525711043281956e-06,1.9147375126517194,-5.0708566839608945e-09,0.3687377256843411,-4.5169315809773255e-08,0.24861702617221879,-8.100485831302644e-08,0.006395553103486101,-9.845035465347271e-08,0.08794698784976122,-5.942218623330741e-08
207.5143071186228,0.0,0.0,0.0,0.0,12,1.8423444018407488e-06,1.9103003251843407,-5.1849102148639146e-09,0.36873772574586555,-4.717138001583701e-08,0.2486170261725893,-8.592677626983688e-08,0.006395553014650714,-8.413627557102748e-08,0.08794698770410808,-6.870812858767228e-08
207.5143071186228,0.0,0.0,0.0,0.0,13,1.9393201418710716e-06,1.9100077963002602,-5.287515505311872e-09,0.36873772576329744,-4.967567949352507e-08,0.24861702617260775,-9.360278153833284e-08,0.006395552999781756,-6.553776839371238e-08,0.08794698769508362,-8.120121682806365e-08
207.5143071186228,0.0,0.0,0.0,0.0,14,1.8096254568490063e-06,1.9089432702527003,-4.911015524248391e-09,0.3687377257413608,-4.573965700393829e-08,0.2486170261725385,-8.526009776115382e-08,0.006395552998608016,-7.129293639395356e-08,0.08794698781162971,-6.802504172661428e-08
207.5143071186228,0.0,0.0,0.0,0.0,15,1.89403221431948e-06,1.9111967166682748,-4.895520438581499e-09,0.36873772570898067,-4.503618053354654e-08,0.24861702617254983,-8.341909428182738e-08,0.006395553006050789,-7.307232465355582e-08,0.08794698787586387,-6.707716536422507e-08
207.5143071186228,0.0,0.0,0.0,0.0,16,1.9582101416336785e-06,1.9090999596205103,-5.357294003058468e-09,0.36873772575964797,-5.0378511867153186e-08,0.24861702617261136,-9.488181638229001e-08,0.006395552999988917,-6.493383628279833e-08,0.08794698765769472,-8.23636388248686e-08
207.5143071186228,0.0,0.0,0.0,0.0,17,2.117987328999092e-06,1.9096639746990443,-5.368387978942534e-09,0.3687377257623934,-5.0422465371837715e-08,0.24861702617260323,-9.515152340446152e-08,0.00639555300568269,-6.149989512638939e-08,0.08794698772655805,-8.582218499530047e-08
207.5143071186228,0.0,0.0,0.0,0.0,0,1.871014264724884e-06,1.9078134880407418,-3.503245506178423e-09,0.3703033055976945,-3.818858473774631e-08,0.2600299832375603,-8.060558736322678e-08,0.011338974971616945,-4.1016863207598287e-07,0.09162606026457812,-1.0788346013437634e-07
207.5143071186228,0.0,0.0,0.0,0.0,1,1.96417419359649e-06,1.8930525849601574,-4.520242981922717e-09,0.3703033054322614,-4.065013681918174e-08,0.26002998321691406,-8.033512939887209e-08,0.01133897408966688,-8.79020468148931e-08,0.09162605900770421,-6.819305305870599e-08
207.5143071186228,0.0,0.0,0.0,0.0,2,1.9060673640552992e-06,1.8887372985285689,-3.936701313102693e-09,0.3703033053608597,-4.072728120207838e-08,0.26002998321168747,-7.49518852436592e-08,0.011338974112859874,-7.524012811838624e-08,0.09162605924911932,-6.564762296811645e-08
207.5143071186228,0.0,0.0,0.0,0.0,3,0.005751040723529248,2.029026642391538,-1.4226940532438578e-10,0.3703033054236667,-14.421723311564037,0.2600299832173274,-16.064448865770444,0.011338974048883227,-15.678106970415367,0.09162606058687182,-15.00044434404583
207.5143071186228,0.0,0.0,0.0,0.0,4,3.294809592422819e-06,1.9377944254943111,-6.283634633307256e-09,0.3703033056780582,-6.01250271191342e-08,0.26002998365088464,-2.932614551504276e-07,0.011338974254944597,-1.341555358854094e-07,0.09162605920682597,-1.5827012695202631e-07
207.5143071186228,0.0,0.0,0.0,0.0,5,1.9293073197373632e-06,1.9366024229079608,-4.791972242013297e-09,0.3703033053067481,-1.053539869264708e-07,0.26002998322151216,-1.6176480850903762e-07,0.01133897428337039,-1.875427536162283e-07,0.09162605927563007,-1.6143447487898175e-07
207.5143071186228,0.0,0.0,0.0,0.0,6,1.68507371988944e-06,1.8851602861227663,-4.457124284153183e-09,0.3703033054386472,-4.5133223572357526e-08,0.2600299832501244,-8.230201716735771e-08,0.011338974063100506,-7.341159142838973e-08,0.09162605883864285,-6.555224778772595e-08
207.5143071186228,0.0,0.0,0.0,0.0,7,1.854448652383264e-06,1.9025086301844611,-4.533792938835995e-09,0.3703033054505105,-4.988851113060479e-08,0.2600299832189436,-9.20554149901163e-08,0.011338974078250033,-6.850604943149854e-08,0.09162605905758624,-8.303411950064045e-08
207.5143071186228,0.0,0.0,0.0,0.0,8,2.3873892904405127e-06,1.887158021373497,-3.939494286038156e-09,0.37030330430581804,-4.050323776187837e-08,0.2600299831804548,-7.584890712807114e-08,0.011338973878767708,-6.307421253031165e-08,0.09162606018013396,-7.299870109419204e-08
207.5143071186228,0.0,0.0,0.0,0.0,9,1.4848303428330134e-06,1.885395435166846,-4.40956758729171e-09,0.37030330544654116,-4.394605925566184e-08,0.2600299832180025,-8.131888215987543e-08,0.011338974064384732,-7.482590003205899e-08,0.09162605884097376,-6.83215377793055e-08
207.5143071186228,0.0,0.0,0.0,0.0,10,2.767708028562475e-06,1.985202544377688,-7.303693392305455e-09,0.37030330390976374,-6.427257112605083e-08,0.260029983217409,-1.2153293124990058e-07,0.011338973912300758,-1.1354128566484221e-07,0.0,0.0
207.5143071186228,0.0,0.0,0.0,0.0,11,2.0288049601035465e-06,1.8911181008561433,-4.710719737993127e-09,0.37030330535446204,-4.48068936545808e-08,0.2600299832173646,-8.050331930006707e-08,0.01133897415726945,-9.840318361012147e-08,0.09162605890606068,-5.819766549323731e-08
207.5143071186228,0.0,0.0,0.0,0.0,12,1.8761685968537437e-06,1.8866805330864116,-4.779835014349401e-09,0.370303305414394,-4.652516627383725e-08,0.26002998321755766,-8.494263973664478e-08,0.011338974073461948,-8.319337852895555e-08,0.09162605875561719,-6.719326504030926e-08
207.5143071186228,0.0,0.0,0.0,0.0,13,2.044684147477898e-06,1.8863867699769556,-4.905709749256435e-09,0.37030330543720424,-4.9347778410093193e-08,0.2600299832175625,-9.32510032144202e-08,0.01133897406582236,-6.469021702041008e-08,0.09162605875878413,-8.025182227992128e-08
207.5143071186228,0.0,0.0,0.0,0.0,14,1.851747288120517e-06,1.8853132707336766,-4.512951981789971e-09,0.37030330540776185,-4.500615075847189e-08,0.2600299832175338,-8.411360919802634e-08,0.011338974059244326,-7.007427767048782e-08,0.0916260588753185,-6.638313216489386e-08
207.5143071186228,0.0,0.0,0.0,0.0,15,1.9244255113208845e-06,1.8875758733576666,-4.493393868387355e-09,0.37030330538211426,-4.422543993115256e-08,0.26002998321754217,-8.212639941935545e-08,0.011338974066875491,-7.178708772613271e-08,0.09162605894128363,-6.533223373411948e-08
207.5143071186228,0.0,0.0,0.0,0.0,16,2.0641221324047548e-06,1.8854752518153701,-4.975153799305325e-09,0.3703033054300436,-5.0106562290506135e-08,0.26002998321756576,-9.463997211592924e-08,0.011338974063902765,-6.412861601175011e-08,0.0916260587162374,-8.149495211505692e-08
207.5143071186228,0.0,0.0,0.0,0.0,17,2.2257154716286916e-06,1.886050147581867,-4.9732048267627984e-09,0.37030330544225604,-5.002880694563538e-08,0.26002998321755866,-9.468858057531507e-08,0.011338974074984472,-6.049549045831321e-08,0.09162605879412782,-8.481385397607792e-08
207.5143071186228,0.0,0.0,0.0,0.0,0,1.8812915303857844e-06,1.9063245219376919,-3.5044956923489705e-09,0.37031294629679734,-3.837115401899361e-08,0.2611569566123215,-8.099263450232459e-08,0.010364765947230377,-4.1392589075249017e-07,0.09290828060745336,-1.0833825798307932e-07
207.5143071186228,0.0,0.0,0.0,0.0,1,1.9641853483563273e-06,1.8914483685081556,-4.494703457142578e-09,0.37031294614478455,-4.0602626675249156e-08,0.2611569565937515,-8.024138150579277e-08,0.010364765057621643,-8.79599260704971e-08,0.092908279358095,-6.792875565598158e-08
207.5143071186228,0.0,0.0,0.0,0.0,2,1.909524007229089e-06,1.8871267985844578,-3.91519835226024e-09,0.37031294607393433,-4.0710358695288835e-08,0.2611569565886034,-7.491363753114469e-08,0.010364765080887708,-7.535120106041318e-08,0.09290827960062914,-6.55050282713327e-08
207.5143071186228,0.0,0.0,0.0,0.0,3,3.1999998474577652e-06,2.0326358787238292,-6.1533367851052776e-09,0.37031294560408756,-0.0001014466031121048,0.26115695624075796,-0.00011304735647554611,0.01036476463792523,-0.00010969579007893214,0.09290828058347375,-0.00010564481122622121
207.5143071186228,0.0,0.0,0.0,0.0,4,3.2933747405373483e-06,1.9360321754080994,-6.250425781500604e-09,0.37031294639330464,-6.0016814025827e-08,0.26115695702090347,-2.925579230616423e-07,0.010364765225540582,-1.3403102676818972e-07,0.09290827955620859,-1.5766289235846914e-07
207.5143071186228,0.0,0.0,0.0,0.0,5,1.9288380936325283e-06,1.9349363325102529,-4.763591678553885e-09,0.3703129460242004,-1.050488676943658e-07,0.26115695659941485,-1.6130317730340705e-07,0.010364765251853777,-1.8720446489631574e-07,0.09290827962865782,-1.6079300088981124e-07
207.5143071186228,0.0,0.0,0.0,0.0,6,1.6841652925042669e-06,1.8835524974575455,-4.437075963850446e-09,0.37031294615047317,-4.5146502891089765e-08,0.2611569566266178,-8.227789700200523e-08,0.010364765031163794,-7.355945424389068e-08,0.09290827918504428,-6.540565034193894e-08
207.5143071186228,0.0,0.0,0.0,0.0,7,1.853783360243927e-06,1.900827993892529,-4.505363781635652e-09,0.3703129461623513,-4.9786061666093445e-08,0.261156956595776,-9.183911699161352e-08,0.010364765046253869,-6.847050618414941e-08,0.09290827940907012,-8.264498487806711e-08
207.5143071186228,0.0,0.0,0.0,0.0,8,2.391683724955465e-06,1.8855261294096346,-3.912536239082249e-09,0.3703129450180291,-4.0421246549888926e-08,0.26115695655761567,-7.568923177183487e-08,0.01036476485267625,-6.29816461688566e-08,0.09290828052205473,-7.255410898032377e-08
207.5143071186228,0.0,0.0,0.0,0.0,9,1.4842350641230818e-06,1.8837823922263763,-4.389095777305196e-09,0.370312946158268,-4.395699393506655e-08,0.2611569565948009,-8.13307645269873e-08,0.010364765032454152,-7.49605612217483e-08,0.09290827918813657,-6.814892041372625e-08
207.5143071186228,0.0,0.0,0.0,0.0,10,2.7817511767807112e-06,1.9850003434445083,-7.318583000850413e-09,0.37031294462037545,-6.442436108961548e-08,0.2611569565942013,-1.2177437792100154e-07,0.010364764894866367,-1.139474116667713e-07,0.0,0.0
207.5143071186228,0.0,0.0,0.0,0.0,11,2.030490947896291e-06,1.889526938731073,-4.687475203529107e-09,0.37031294606800497,-4.479382655504108e-08,0.2611569565941699,-8.046467205749407e-08,0.010364765124178955,-9.860660065696068e-08,0.0929082792551578,-5.798047292791544e-08
207.5143071186228,0.0,0.0,0.0,0.0,12,1.877534053336693e-06,1.885083427508115,-4.759044018213511e-09,0.37031294612683885,-4.654456569882744e-08,0.26115695659435306,-8.496282906066887e-08,0.010364765041627465,-8.3409087966517e-08,0.09290827910240546,-6.702667930820318e-08
207.5143071186228,0.0,0.0,0.0,0.0,13,2.0476376088144367e-06,1.8847755805612514,-4.881544757893758e-09,0.3703129461505459,-4.934277302309791e-08,0.2611569565943576,-9.323080725782333e-08,0.010364765034784038,-6.478646405152229e-08,0.09290827910750274,-8.002163954134823e-08
207.5143071186228,0.0,0.0,0.0,0.0,14,1.8505220368520425e-06,1.8837077162552749,-4.487450607727782e-09,0.37031294612054294,-4.4971260819363216e-08,0.26115695659433047,-8.404079550941541e-08,0.010364765027681336,-7.012322695194855e-08,0.09290827922448576,-6.61392771196616e-08
207.5143071186228,0.0,0.0,0.0,0.0,15,1.9238802796694996e-06,1.885969861860366,-4.46911149595332e-09,0.37031294609562404,-4.419934714492719e-08,0.26115695659433824,-8.207004208931351e-08,0.010364765035417996,-7.18559414449548e-08,0.09290827929040922,-6.510461829233948e-08
207.5143071186228,0.0,0.0,0.0,0.0,16,2.0671582511754393e-06,1.8838654923096492,-4.951695778200515e-09,0.3703129461425873,-5.0111767940175735e-08,0.2611569565943609,-9.463643992325423e-08,0.010364765032421947,-6.423758507087495e-08,0.09290827906412887,-8.12843148904036e-08
207.5143071186228,0.0,0.0,0.0,0.0,17,2.2296488667713186e-06,1.8844374254654934,-4.9476327990911265e-09,0.37031294615637705,-5.00124753610449e-08,0.2611569565943538,-9.464509518860368e-08,0.01036476504435626,-6.056599095768624e-08,0.09290827914372674,-8.456401552090774e-08
185.1754022533686,10.228466572957924,3.5571003839181596,1.6324371217504696,0.0,0,1.0720092299788315e-06,1.9978092422951668,-2.9975686670628538e-09,0.36886970762194576,-2.6480388333550402e-08,0.31207254806832013,-5.598124397182774e-08,0.02871793138952475,-2.294496199155502e-07,0.07581874491361679,-7.054713700555663e-08
185.1754022533686,10.228466572957924,3.5571003839181596,1.6324371217504696,0.0,1,1.9336550111297237e-06,1.9848255090014468,-6.27045295221689e-09,0.3688697072618058,-4.6731653203463756e-08,0.31207254803119994,-9.375002350970951e-08,0.028717931122003593,-9.158325055739875e-08,0.07581874276774986,-7.843919791616826e-08
185.1754022533686,10.228466572957924,3.5571003839181596,1.6324371217504696,0.0,2,1.7829350432304112e-06,1.9804383220496007,-5.4675984331241556e-09,0.36886970720496176,-4.569206188803942e-08,0.3120725480282329,-8.588279602133086e-08,0.02871793113308423,-7.704878982354634e-08,0.07581874297156704,-7.298375369610527e-08
185.1754022533686,10.228466572957924,3.5571003839181596,1.6324371217504696,0.0,3,10.745455897468778,2.132696734644905,-8.581312364228119e-09,0.3688697073264771,-202.95448307241912,0.3120725480163782,-247.73444474203333,0.028717931066526706,-165.99580565924373,0.07581874428046911,-235.43076346784198
185.1754022533686,10.228466572957924,3.5571003839181596,1.6324371217504696,0.0,4,3.434956559319282e-06,2.0438477410951763,-9.241956537201323e-09,0.3688697071244693,-7.708890085206292e-08,0.3120725489496812,-4.096447396291313e-07,0.028717931154060777,-1.6845623622080129e-07,0.07581874285349209,-2.1179440430038288e-07
185.1754022533686,10.228466572957924,3.5571003839181596,1.6324371217504696,0.0,5,2.0045987988436473e-06,2.031512590884436,-6.706979907272213e-09,0.36886970702949845,-1.3164021356108782e-07,0.3120725480202692,-2.035030371541528e-07,0.028717931340359586,-2.2103590877214997e-07,0.07581874297825365,-1.99526203213076e-07
